220	262	0
262	220	0
14	262	0
262	14	0
14	256	0
256	14	0
38	262	0
262	38	0
38	256	0
256	38	0
118	262	0
262	118	0
234	133	0
133	234	0
133	217	0
217	133	0
133	218	0
218	133	0
133	225	0
225	133	0
133	263	0
263	133	0
133	262	0
262	133	0
188	217	0
217	188	0
188	218	0
218	188	0
188	225	0
225	188	0
188	263	0
263	188	0
217	218	0
218	217	0
217	226	0
226	217	0
217	225	0
225	217	0
218	226	0
226	218	0
225	263	0
263	225	0
38	251	0
251	38	0
38	77	0
77	38	0
38	89	0
89	38	0
38	265	0
265	38	0
38	268	0
268	38	0
38	269	0
269	38	0
251	77	0
77	251	0
251	89	0
89	251	0
251	265	0
265	251	0
251	268	0
268	251	0
251	220	0
220	251	0
77	89	0
89	77	0
77	265	0
265	77	0
77	268	0
268	77	0
77	269	0
269	77	0
89	265	0
265	89	0
89	268	0
268	89	0
89	269	0
269	89	0
89	220	0
220	89	0
265	268	0
268	265	0
265	220	0
220	265	0
268	220	0
220	268	0
270	260	0
260	270	0
270	39	0
39	270	0
270	104	0
104	270	0
260	39	0
39	260	0
260	104	0
104	260	0
39	104	0
104	39	0
64	272	0
272	64	0
120	38	0
38	120	0
120	251	0
251	120	0
38	273	0
273	38	0
38	245	0
245	38	0
38	274	0
274	38	0
64	277	0
277	64	0
64	278	0
278	64	0
64	251	0
251	64	0
64	295	0
295	64	0
64	283	0
283	64	0
64	107	0
107	64	0
64	227	0
227	64	0
64	190	0
190	64	0
8	277	0
277	8	0
8	278	0
278	8	0
8	251	0
251	8	0
8	295	0
295	8	0
8	107	0
107	8	0
8	227	0
227	8	0
8	190	0
190	8	0
277	278	0
278	277	0
277	251	0
251	277	0
277	295	0
295	277	0
277	15	0
15	277	0
277	107	0
107	277	0
277	227	0
227	277	0
277	190	0
190	277	0
278	251	0
251	278	0
278	295	0
295	278	0
278	15	0
15	278	0
251	295	0
295	251	0
251	15	0
15	251	0
251	107	0
107	251	0
251	227	0
227	251	0
251	190	0
190	251	0
295	15	0
15	295	0
295	107	0
107	295	0
295	227	0
227	295	0
295	190	0
190	295	0
15	107	0
107	15	0
15	227	0
227	15	0
15	190	0
190	15	0
107	227	0
227	107	0
227	190	0
190	227	0
277	198	0
198	277	0
251	198	0
198	251	0
295	198	0
198	295	0
227	198	0
198	227	0
64	298	0
298	64	0
8	298	0
298	8	0
277	298	0
298	277	0
277	17	0
17	277	0
278	17	0
17	278	0
251	17	0
17	251	0
295	298	0
298	295	0
295	17	0
17	295	0
227	17	0
17	227	0
198	17	0
17	198	0
298	17	0
17	298	0
17	190	0
190	17	0
64	286	0
286	64	0
17	286	0
286	17	0
64	184	0
184	64	0
8	184	0
184	8	0
277	14	0
14	277	0
277	184	0
184	277	0
278	14	0
14	278	0
278	184	0
184	278	0
251	14	0
14	251	0
251	184	0
184	251	0
295	14	0
14	295	0
295	184	0
184	295	0
17	184	0
184	17	0
227	14	0
14	227	0
227	184	0
184	227	0
14	184	0
184	14	0
14	190	0
190	14	0
15	184	0
184	15	0
184	190	0
190	184	0
107	17	0
17	107	0
64	63	0
63	64	0
8	63	0
63	8	0
277	63	0
63	277	0
251	63	0
63	251	0
295	63	0
63	295	0
15	298	0
298	15	0
107	63	0
63	107	0
63	198	0
198	63	0
63	190	0
190	63	0
64	270	0
270	64	0
8	270	0
270	8	0
277	270	0
270	277	0
251	270	0
270	251	0
295	270	0
270	295	0
63	270	0
270	63	0
63	227	0
227	63	0
63	17	0
17	63	0
270	227	0
227	270	0
270	198	0
198	270	0
270	298	0
298	270	0
270	17	0
17	270	0
270	190	0
190	270	0
64	292	0
292	64	0
8	292	0
292	8	0
64	301	0
301	64	0
8	301	0
301	8	0
277	301	0
301	277	0
251	301	0
301	251	0
295	301	0
301	295	0
15	301	0
301	15	0
107	301	0
301	107	0
17	301	0
301	17	0
64	287	0
287	64	0
8	287	0
287	8	0
251	287	0
287	251	0
301	227	0
227	301	0
301	287	0
287	301	0
17	287	0
287	17	0
17	292	0
292	17	0
270	301	0
301	270	0
107	184	0
184	107	0
184	198	0
198	184	0
184	286	0
286	184	0
15	286	0
286	15	0
15	270	0
270	15	0
15	292	0
292	15	0
107	270	0
270	107	0
64	268	0
268	64	0
8	268	0
268	8	0
277	268	0
268	277	0
295	268	0
268	295	0
63	268	0
268	63	0
227	268	0
268	227	0
15	268	0
268	15	0
184	268	0
268	184	0
64	47	0
47	64	0
8	47	0
47	8	0
277	47	0
47	277	0
295	47	0
47	295	0
63	47	0
47	63	0
227	47	0
47	227	0
64	52	0
52	64	0
8	52	0
52	8	0
277	52	0
52	277	0
295	52	0
52	295	0
52	270	0
270	52	0
251	52	0
52	251	0
17	268	0
268	17	0
227	52	0
52	227	0
52	198	0
198	52	0
52	268	0
268	52	0
270	268	0
268	270	0
198	268	0
268	198	0
64	304	0
304	64	0
8	304	0
304	8	0
277	304	0
304	277	0
295	304	0
304	295	0
227	304	0
304	227	0
304	17	0
17	304	0
64	89	0
89	64	0
8	89	0
89	8	0
277	89	0
89	277	0
295	89	0
89	295	0
270	89	0
89	270	0
227	89	0
89	227	0
17	89	0
89	17	0
89	190	0
190	89	0
0	64	0
64	0	0
0	277	0
277	0	0
0	278	0
278	0	0
0	295	0
295	0	0
0	63	0
63	0	0
0	227	0
227	0	0
0	198	0
198	0	0
0	304	0
304	0	0
0	251	0
251	0	0
0	190	0
190	0	0
63	304	0
304	63	0
198	304	0
304	198	0
304	251	0
251	304	0
198	47	0
47	198	0
47	251	0
251	47	0
356	345	0
345	356	0
356	325	0
325	356	0
356	39	0
39	356	0
356	359	0
359	356	0
345	325	0
325	345	0
325	39	0
39	325	0
325	360	0
360	325	0
325	359	0
359	325	0
39	359	0
359	39	0
325	364	0
364	325	0
14	339	0
339	14	0
14	325	0
325	14	0
14	330	0
330	14	0
14	366	0
366	14	0
14	323	0
323	14	0
339	325	0
325	339	0
339	64	0
64	339	0
339	118	0
118	339	0
325	64	0
64	325	0
325	330	0
330	325	0
325	366	0
366	325	0
325	118	0
118	325	0
325	323	0
323	325	0
64	366	0
366	64	0
64	323	0
323	64	0
366	118	0
118	366	0
118	323	0
323	118	0
229	325	0
325	229	0
229	272	0
272	229	0
229	15	0
15	229	0
229	329	0
329	229	0
325	272	0
272	325	0
325	15	0
15	325	0
325	329	0
329	325	0
325	241	0
241	325	0
272	15	0
15	272	0
272	329	0
329	272	0
15	329	0
329	15	0
14	23	0
23	14	0
14	331	0
331	14	0
14	332	0
332	14	0
14	334	0
334	14	0
14	371	0
371	14	0
14	250	0
250	14	0
14	328	0
328	14	0
23	325	0
325	23	0
23	39	0
39	23	0
23	118	0
118	23	0
23	250	0
250	23	0
339	331	0
331	339	0
339	39	0
39	339	0
339	250	0
250	339	0
325	331	0
331	325	0
325	332	0
332	325	0
325	334	0
334	325	0
325	371	0
371	325	0
325	250	0
250	325	0
325	328	0
328	325	0
331	332	0
332	331	0
331	39	0
39	331	0
331	323	0
323	331	0
331	118	0
118	331	0
331	250	0
250	331	0
332	39	0
39	332	0
332	118	0
118	332	0
332	250	0
250	332	0
39	323	0
323	39	0
39	371	0
371	39	0
39	250	0
250	39	0
39	328	0
328	39	0
323	250	0
250	323	0
371	250	0
250	371	0
118	250	0
250	118	0
118	328	0
328	118	0
325	12	0
12	325	0
12	14	0
14	12	0
323	202	0
202	323	0
323	348	0
348	323	0
323	38	0
38	323	0
323	206	0
206	323	0
339	202	0
202	339	0
339	38	0
38	339	0
325	202	0
202	325	0
325	375	0
375	325	0
325	348	0
348	325	0
325	38	0
38	325	0
325	40	0
40	325	0
325	206	0
206	325	0
202	39	0
39	202	0
202	375	0
375	202	0
202	348	0
348	202	0
202	38	0
38	202	0
202	40	0
40	202	0
202	206	0
206	202	0
39	375	0
375	39	0
39	348	0
348	39	0
39	38	0
38	39	0
39	206	0
206	39	0
375	38	0
38	375	0
375	206	0
206	375	0
348	38	0
38	348	0
348	206	0
206	348	0
38	206	0
206	38	0
301	325	0
325	301	0
325	177	0
177	325	0
325	378	0
378	325	0
325	376	0
376	325	0
325	377	0
377	325	0
378	376	0
376	378	0
329	14	0
14	329	0
329	379	0
379	329	0
325	379	0
379	325	0
14	379	0
379	14	0
325	380	0
380	325	0
14	380	0
380	14	0
379	118	0
118	379	0
380	118	0
118	380	0
249	64	0
64	249	0
249	325	0
325	249	0
249	23	0
23	249	0
249	12	0
12	249	0
64	23	0
23	64	0
64	12	0
12	64	0
385	325	0
325	385	0
385	14	0
14	385	0
325	384	0
384	325	0
14	384	0
384	14	0
118	384	0
384	118	0
331	384	0
384	331	0
384	39	0
39	384	0
14	337	0
337	14	0
14	208	0
208	14	0
14	387	0
387	14	0
23	208	0
208	23	0
337	325	0
325	337	0
337	118	0
118	337	0
337	331	0
331	337	0
337	208	0
208	337	0
339	208	0
208	339	0
325	208	0
208	325	0
325	387	0
387	325	0
118	208	0
208	118	0
118	387	0
387	118	0
331	208	0
208	331	0
331	387	0
387	331	0
208	387	0
387	208	0
329	387	0
387	329	0
329	331	0
331	329	0
329	118	0
118	329	0
325	112	0
112	325	0
387	112	0
112	387	0
331	112	0
112	331	0
112	118	0
118	112	0
112	14	0
14	112	0
64	389	0
389	64	0
64	324	0
324	64	0
389	325	0
325	389	0
389	14	0
14	389	0
325	392	0
392	325	0
339	8	0
8	339	0
325	8	0
8	325	0
325	37	0
37	325	0
325	393	0
393	325	0
8	328	0
328	8	0
37	23	0
23	37	0
14	265	0
265	14	0
249	331	0
331	249	0
249	332	0
332	249	0
249	112	0
112	249	0
249	265	0
265	249	0
325	265	0
265	325	0
331	265	0
265	331	0
332	265	0
265	332	0
112	265	0
265	112	0
23	265	0
265	23	0
118	265	0
265	118	0
387	265	0
265	387	0
265	379	0
379	265	0
249	250	0
250	249	0
249	37	0
37	249	0
249	206	0
206	249	0
249	162	0
162	249	0
250	37	0
37	250	0
250	206	0
206	250	0
250	162	0
162	250	0
325	395	0
395	325	0
325	162	0
162	325	0
37	380	0
380	37	0
37	206	0
206	37	0
37	162	0
162	37	0
14	395	0
395	14	0
14	241	0
241	14	0
14	206	0
206	14	0
14	162	0
162	14	0
380	162	0
162	380	0
206	162	0
162	206	0
396	325	0
325	396	0
396	14	0
14	396	0
339	397	0
397	339	0
325	399	0
399	325	0
325	333	0
333	325	0
325	397	0
397	325	0
325	298	0
298	325	0
14	399	0
399	14	0
14	333	0
333	14	0
14	397	0
397	14	0
14	398	0
398	14	0
14	298	0
298	14	0
333	397	0
397	333	0
397	298	0
298	397	0
249	323	0
323	249	0
64	396	0
396	64	0
64	401	0
401	64	0
64	331	0
331	64	0
64	400	0
400	64	0
325	401	0
401	325	0
325	400	0
400	325	0
249	403	0
403	249	0
325	403	0
403	325	0
325	352	0
352	325	0
325	343	0
343	325	0
331	403	0
403	331	0
331	343	0
343	331	0
332	403	0
403	332	0
403	352	0
352	403	0
403	14	0
14	403	0
403	343	0
343	403	0
352	14	0
14	352	0
14	343	0
343	14	0
396	77	0
77	396	0
339	89	0
89	339	0
339	77	0
77	339	0
325	89	0
89	325	0
325	77	0
77	325	0
89	39	0
39	89	0
89	323	0
323	89	0
77	39	0
39	77	0
77	64	0
64	77	0
77	323	0
323	77	0
39	64	0
64	39	0
329	268	0
268	329	0
14	229	0
229	14	0
14	268	0
268	14	0
229	268	0
268	229	0
325	268	0
268	325	0
331	268	0
268	331	0
64	328	0
328	64	0
64	208	0
208	64	0
328	208	0
208	328	0
325	405	0
405	325	0
64	202	0
202	64	0
64	405	0
405	64	0
249	208	0
208	249	0
249	202	0
202	249	0
208	323	0
323	208	0
208	202	0
202	208	0
14	202	0
202	14	0
14	405	0
405	14	0
331	202	0
202	331	0
23	202	0
202	23	0
268	339	0
339	268	0
323	162	0
162	323	0
325	217	0
217	325	0
325	408	0
408	325	0
217	38	0
38	217	0
217	162	0
162	217	0
399	38	0
38	399	0
348	162	0
162	348	0
38	333	0
333	38	0
38	408	0
408	38	0
38	298	0
298	38	0
38	162	0
162	38	0
333	162	0
162	333	0
298	162	0
162	298	0
249	409	0
409	249	0
325	410	0
410	325	0
325	220	0
220	325	0
325	409	0
409	325	0
208	410	0
410	208	0
208	332	0
332	208	0
208	220	0
220	208	0
208	409	0
409	208	0
410	220	0
220	410	0
410	14	0
14	410	0
332	409	0
409	332	0
220	409	0
409	220	0
409	14	0
14	409	0
249	411	0
411	249	0
325	411	0
411	325	0
208	411	0
411	208	0
202	332	0
332	202	0
202	411	0
411	202	0
401	14	0
14	401	0
14	411	0
411	14	0
325	275	0
275	325	0
325	412	0
412	325	0
329	249	0
249	329	0
329	208	0
208	329	0
249	268	0
268	249	0
208	268	0
268	208	0
275	14	0
14	275	0
14	412	0
412	14	0
331	206	0
206	331	0
325	414	0
414	325	0
325	184	0
184	325	0
325	413	0
413	325	0
325	415	0
415	325	0
325	416	0
416	325	0
325	63	0
63	325	0
301	414	0
414	301	0
301	184	0
184	301	0
301	23	0
23	301	0
301	206	0
206	301	0
301	416	0
416	301	0
301	63	0
63	301	0
414	184	0
184	414	0
414	23	0
23	414	0
414	206	0
206	414	0
414	63	0
63	414	0
184	177	0
177	184	0
184	23	0
23	184	0
184	412	0
412	184	0
184	206	0
206	184	0
184	413	0
413	184	0
184	415	0
415	184	0
184	416	0
416	184	0
184	63	0
63	184	0
23	206	0
206	23	0
23	63	0
63	23	0
206	63	0
63	206	0
325	418	0
418	325	0
325	419	0
419	325	0
325	90	0
90	325	0
208	418	0
418	208	0
208	90	0
90	208	0
208	343	0
343	208	0
14	418	0
418	14	0
14	419	0
419	14	0
14	90	0
90	14	0
339	17	0
17	339	0
325	17	0
17	325	0
17	418	0
418	17	0
17	23	0
23	17	0
17	112	0
112	17	0
325	424	0
424	325	0
329	77	0
77	329	0
329	38	0
38	329	0
396	38	0
38	396	0
331	77	0
77	331	0
331	38	0
38	331	0
332	77	0
77	332	0
332	38	0
38	332	0
14	77	0
77	14	0
208	77	0
77	208	0
208	38	0
38	208	0
325	425	0
425	325	0
14	425	0
425	14	0
337	249	0
249	337	0
337	250	0
250	337	0
337	403	0
403	337	0
337	64	0
64	337	0
337	397	0
397	337	0
249	425	0
425	249	0
249	397	0
397	249	0
250	403	0
403	250	0
250	208	0
208	250	0
250	64	0
64	250	0
250	397	0
397	250	0
425	64	0
64	425	0
325	427	0
427	325	0
331	397	0
397	331	0
332	64	0
64	332	0
332	397	0
397	332	0
403	208	0
208	403	0
403	64	0
64	403	0
403	397	0
397	403	0
403	323	0
323	403	0
208	397	0
397	208	0
14	427	0
427	14	0
64	397	0
397	64	0
64	427	0
427	64	0
397	323	0
323	397	0
229	64	0
64	229	0
229	397	0
397	229	0
268	206	0
206	268	0
325	251	0
251	325	0
325	71	0
71	325	0
14	71	0
71	14	0
323	251	0
251	323	0
251	202	0
202	251	0
251	71	0
71	251	0
202	71	0
71	202	0
0	336	0
336	0	0
0	514	0
514	0	0
0	548	0
548	0	0
0	558	0
558	0	0
0	543	0
543	0	0
0	523	0
523	0	0
0	77	0
77	0	0
0	175	0
175	0	0
0	208	0
208	0	0
336	5	0
5	336	0
336	15	0
15	336	0
336	558	0
558	336	0
336	41	0
41	336	0
336	543	0
543	336	0
336	38	0
38	336	0
336	39	0
39	336	0
336	251	0
251	336	0
336	77	0
77	336	0
336	175	0
175	336	0
336	208	0
208	336	0
514	5	0
5	514	0
514	15	0
15	514	0
514	558	0
558	514	0
514	41	0
41	514	0
514	38	0
38	514	0
514	39	0
39	514	0
514	251	0
251	514	0
514	77	0
77	514	0
514	175	0
175	514	0
514	208	0
208	514	0
5	558	0
558	5	0
5	543	0
543	5	0
5	251	0
251	5	0
5	77	0
77	5	0
5	175	0
175	5	0
5	208	0
208	5	0
548	15	0
15	548	0
548	38	0
38	548	0
548	39	0
39	548	0
548	77	0
77	548	0
548	208	0
208	548	0
15	558	0
558	15	0
15	543	0
543	15	0
15	175	0
175	15	0
15	208	0
208	15	0
558	41	0
41	558	0
558	38	0
38	558	0
558	39	0
39	558	0
558	251	0
251	558	0
558	77	0
77	558	0
558	175	0
175	558	0
558	208	0
208	558	0
41	543	0
543	41	0
41	39	0
39	41	0
41	251	0
251	41	0
41	77	0
77	41	0
41	175	0
175	41	0
41	208	0
208	41	0
543	38	0
38	543	0
543	39	0
39	543	0
543	251	0
251	543	0
543	77	0
77	543	0
543	208	0
208	543	0
523	77	0
77	523	0
38	175	0
175	38	0
39	251	0
251	39	0
39	175	0
175	39	0
39	208	0
208	39	0
251	175	0
175	251	0
251	208	0
208	251	0
77	175	0
175	77	0
175	208	0
208	175	0
0	403	0
403	0	0
0	162	0
162	0	0
0	513	0
513	0	0
0	366	0
366	0	0
0	519	0
519	0	0
336	403	0
403	336	0
336	162	0
162	336	0
336	8	0
8	336	0
336	64	0
64	336	0
336	513	0
513	336	0
336	366	0
366	336	0
336	14	0
14	336	0
336	519	0
519	336	0
514	403	0
403	514	0
514	162	0
162	514	0
514	8	0
8	514	0
514	64	0
64	514	0
514	40	0
40	514	0
514	14	0
14	514	0
5	403	0
403	5	0
5	162	0
162	5	0
5	64	0
64	5	0
5	366	0
366	5	0
403	162	0
162	403	0
403	8	0
8	403	0
403	513	0
513	403	0
403	366	0
366	403	0
403	519	0
519	403	0
162	40	0
40	162	0
162	543	0
543	162	0
162	513	0
513	162	0
162	366	0
366	162	0
162	519	0
519	162	0
8	543	0
543	8	0
8	513	0
513	8	0
8	366	0
366	8	0
8	519	0
519	8	0
64	40	0
40	64	0
64	543	0
543	64	0
64	513	0
513	64	0
64	519	0
519	64	0
40	14	0
14	40	0
543	14	0
14	543	0
513	366	0
366	513	0
513	14	0
14	513	0
366	519	0
519	366	0
14	519	0
519	14	0
15	206	0
206	15	0
15	366	0
366	15	0
49	514	0
514	49	0
49	206	0
206	49	0
49	175	0
175	49	0
49	208	0
208	49	0
514	206	0
206	514	0
206	366	0
366	206	0
206	175	0
175	206	0
206	208	0
208	206	0
366	175	0
175	366	0
366	208	0
208	366	0
15	25	0
25	15	0
64	25	0
25	64	0
8	25	0
25	8	0
0	326	0
326	0	0
5	326	0
326	5	0
251	326	0
326	251	0
326	41	0
41	326	0
0	564	0
564	0	0
0	111	0
111	0	0
0	512	0
512	0	0
336	17	0
17	336	0
336	111	0
111	336	0
336	512	0
512	336	0
514	17	0
17	514	0
514	111	0
111	514	0
5	111	0
111	5	0
5	512	0
512	5	0
54	17	0
17	54	0
54	64	0
64	54	0
564	17	0
17	564	0
564	64	0
64	564	0
17	111	0
111	17	0
17	517	0
517	17	0
17	512	0
512	17	0
563	64	0
64	563	0
111	8	0
8	111	0
111	512	0
512	111	0
111	64	0
64	111	0
8	512	0
512	8	0
517	64	0
64	517	0
512	64	0
64	512	0
49	567	0
567	49	0
49	8	0
8	49	0
49	5	0
5	49	0
49	39	0
39	49	0
568	567	0
567	568	0
568	8	0
8	568	0
568	39	0
39	568	0
568	208	0
208	568	0
567	8	0
